title	url
Beef O’Brady’s (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d2435426-Reviews-Beef_O_Brady_s-Marianna_Florida.html
Panda Buffet (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d8743632-Reviews-Panda_Buffet-Marianna_Florida.html
Waffle Iron of Marianna (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d4173134-Reviews-Waffle_Iron_of_Marianna-Marianna_Florida.html
Captain D’s (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d4660645-Reviews-Captain_D_s-Marianna_Florida.html
UME Japanese & Chinese Restaurant (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d3250123-Reviews-UME_Japanese_Chinese_Restaurant-Marianna_Florida.html
Jim’s Buffet and Grill (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d2435440-Reviews-Jim_s_Buffet_and_Grill-Marianna_Florida.html
The Salt Block (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d15141077-Reviews-The_Salt_Block-Marianna_Florida.html
Spears Cafe (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d10640896-Reviews-Spears_Cafe-Marianna_Florida.html
San Marcos Mexican Grill (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d1903121-Reviews-San_Marcos_Mexican_Grill-Marianna_Florida.html
El Rio Mexican Restaurant (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d4059276-Reviews-El_Rio_Mexican_Restaurant-Marianna_Florida.html
Beef O’Brady’s (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d2435426-Reviews-Beef_O_Brady_s-Marianna_Florida.html
Panda Buffet (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d8743632-Reviews-Panda_Buffet-Marianna_Florida.html
Waffle Iron of Marianna (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d4173134-Reviews-Waffle_Iron_of_Marianna-Marianna_Florida.html
Captain D’s (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d4660645-Reviews-Captain_D_s-Marianna_Florida.html
UME Japanese & Chinese Restaurant (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d3250123-Reviews-UME_Japanese_Chinese_Restaurant-Marianna_Florida.html
The Wharf Casual Seafood (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d4297043-Reviews-The_Wharf_Casual_Seafood-Marianna_Florida.html
Gazebo Coffee Shoppe & Deli (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d2419818-Reviews-Gazebo_Coffee_Shoppe_Deli-Marianna_Florida.html
Bistro Palms (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d26630907-Reviews-Bistro_Palms-Marianna_Florida.html
Penello’s Italian Cuisine (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d18919525-Reviews-Penello_s_Italian_Cuisine-Marianna_Florida.html
Sweet Beans Coffee And Café (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d23580330-Reviews-Sweet_Beans_Coffee_And_Cafe-Marianna_Florida.html
Up The Creek Cafe (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d32859921-Reviews-Up_The_Creek_Cafe-Marianna_Florida.html
Sonny’s BBQ (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d??-Reviews-Sonny_s_BBQ-Marianna_Florida.html
Ruby Tuesday (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d??-Reviews-Ruby_Tuesday-Marianna_Florida.html
Waffle House (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d??-Reviews-Waffle_House-Marianna_Florida.html
Taco Bell (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d??-Reviews-Taco_Bell-Marianna_Florida.html
KFC (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d??-Reviews-KFC-Marianna_Florida.html
Domino’s Pizza (Marianna)	https://www.tripadvisor.com/Restaurant_Review-g34422-d??-Reviews-Domino_s_Pizza-Marianna_Florida.html
Restaurant Orsay (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d1149873-Reviews-Restaurant_Orsay-Jacksonville_Florida.html
Terra Gaucha Brazilian Steakhouse (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d8067010-Reviews-Terra_Gaucha_Brazilian_Steakhouse_Jacksonville_FL-Jacksonville_Florida.html
Hawkers Asian Street Food (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d___-Reviews-Hawkers_Asian_Street_Food-Jacksonville_Florida.html
Green Papaya Thai Cuisine (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d___-Reviews-Green_Papaya_Thai_Cuisine-Jacksonville_Florida.html
BB’s Restaurant + Bar (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d___-Reviews-BB_s_Restaurant_Bar-Jacksonville_Florida.html
Terra Gaucha Brazilian Steakhouse (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d8067010-Reviews-Terra_Gaucha_Brazilian_Steakhouse_Jacksonville_FL-Jacksonville_Florida.html
Restaurant Orsay (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d1149873-Reviews-Restaurant_Orsay-Jacksonville_Florida.html
BB’s Restaurant + Bar (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d491695-Reviews-BB_s_Restaurant_Bar-Jacksonville_Florida.html
Metro Diner (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d1903121-Reviews-Metro_Diner-Jacksonville_Florida.html
Marker 32 (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d103249-Reviews-Marker_32-Jacksonville_Florida.html
Ruth’s Chris Steak House (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d10322760-Reviews-Ruth_s_Chris_Steak_House-Jacksonville_Florida.html
The Capital Grille (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d396943-Reviews-The_Capital_Grille-Jacksonville_Florida.html
La Cena Ristorante (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d397208-Reviews-La_Cena_Ristorante-Jacksonville_Florida.html
Matthew’s (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d396943-Reviews-Matthew_s-Jacksonville_Florida.html
Taverna (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d1749704-Reviews-Taverna-Jacksonville_Florida.html
Athenian Owl (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d16640678-Reviews-Athenian_Owl-Jacksonville_Florida.html
Catullo’s Italian (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d16640678-Reviews-Catullo_s_Italian-Jacksonville_Florida.html
Indochine (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d2326136-Reviews-Indochine-Jacksonville_Florida.html
Whiskey Jax (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d7814072-Reviews-Whiskey_Jax-Jacksonville_Florida.html
Fresh From the Garden (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d5059232-Reviews-Fresh_From_the_Garden-Jacksonville_Florida.html
Southern Grill (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d490590-Reviews-Southern_Grill-Jacksonville_Florida.html
Uptown Kitchen & Bar (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d2201705-Reviews-Uptown_Kitchen_Bar-Jacksonville_Florida.html
River & Post (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d13173196-Reviews-River_Post-Jacksonville_Florida.html
Chowder Ted’s (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d1119928-Reviews-Chowder_Ted_s-Jacksonville_Florida.html
J. Alexander’s (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d1393085-Reviews-J_Alexander_s-Jacksonville_Florida.html
Hawkers Asian Street Food (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d4146-Reviews-Hawkers_Asian_Street_Food-Jacksonville_Florida.html
Green Papaya Thai Cuisine (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d_____-Reviews-Green_Papaya_Thai_Cuisine-Jacksonville_Florida.html
The Blue Fish (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d_____-Reviews-The_Blue_Fish-Jacksonville_Florida.html
Cowford Chophouse (Jacksonville)	https://www.tripadvisor.com/Restaurant_Review-g60805-d_____-Reviews-Cowford_Chophouse-Jacksonville_Florida.html
Oxford Exchange (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d605873-Reviews-Oxford_Exchange-Tampa_Florida.html
Bosphorous Turkish Cuisine - South Tampa	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=122-Reviews-Bosphorous_Turkish_Cuisine_South_Tampa-Tampa_Florida.html
Ulele (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=2203-Reviews-Ulele-Tampa_Florida.html
Bavaro’s Pizza Napoletana & Pastaria (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=419-Reviews-Bavaro_s_Pizza_Napoletana_Pastaria-Tampa_Florida.html
Bern’s Steak House (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=4810-Reviews-Bern_s_Steak_House-Tampa_Florida.html
Market At EDITION (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=99-Reviews-Market_At_EDITION-Tampa_Florida.html
The Pearl (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=50-Reviews-The_Pearl_Tampa-Tampa_Florida.html
Columbia Café – Riverwalk Tampa	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=832-Reviews-Columbia_Café_Riverwalk_Tampa-Tampa_Florida.html
Jackson’s Bistro Bar & Sushi (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=1886-Reviews-Jackson_s_Bistro_Bar_Sushi-Tampa_Florida.html
Daily Eats (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=534-Reviews-Daily_Eats-Tampa_Florida.html
La Terrazza Restaurant (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=625-Reviews-La_Terrazza_Restaurant-Tampa_Florida.html
Mr. Dunderbak’s (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=477-Reviews-Mr_Dunderbak_s-Tampa_Florida.html
La Teresita Restaurant (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=503-Reviews-La_Teresita_Restaurant-Tampa_Florida.html
Tampa Bay Brewing Company (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=1315-Reviews-Tampa_Bay_Brewing_Company-Tampa_Florida.html
Wright’s Gourmet House (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=1220-Reviews-Wright_s_Gourmet_House-Tampa_Florida.html
Charley’s Steak House & Market Fresh Fish (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=1568-Reviews-Charley_s_Steak_House_Market_Fresh_Fish-Tampa_Florida.html
Terra Gaucha Brazilian Steakhouse (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=245-Reviews-Terra_Gaucha_Brazilian_Steakhouse_Tampa_FL-Tampa_Florida.html
Eddie V’s Prime Seafood (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=902-Reviews-Eddie_V_s_Prime_Seafood-Tampa_Florida.html
Vino E Pasta (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=433-Reviews-Vino_E_Pasta-Tampa_Florida.html
Green Lemon (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=442-Reviews-Green_Lemon-Tampa_Florida.html
Seasons 52 (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=952-Reviews-Seasons_52-Tampa_Florida.html
On Swann (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=373-Reviews-On_Swann-Tampa_Florida.html
Bella’s Italian Café (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=475-Reviews-Bella_s_Italian_Café-Tampa_Florida.html
Oystercatchers (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=1133-Reviews-Oystercatchers-Tampa_Florida.html
La Segunda Central Bakery (Tampa)	https://www.tripadvisor.com/Restaurant_Review-g34678-d?_=?-Reviews-La_Segunda_Central_Bakery-Tampa_Florida.html
The Observatory (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d2213555-Reviews-The_Observatory-Portland_Oregon.html
Coquine (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d8746495-Reviews-Coquine-Portland_Oregon.html
Rue (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d10505143-Reviews-Rue-Portland_Oregon.html
Relish Gastropub (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d4270237-Reviews-Relish_Gastropub-Portland_Oregon.html
KANN (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d25092895-Reviews-Kann-Portland_Oregon.html
Portland City Grill (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d487540-Reviews-Portland_City_Grill-Portland_Oregon.html
Grain and Gristle (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d2165897-Reviews-Grain_and_Gristle-Portland_Oregon.html
Quaintrelle (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d10545495-Reviews-Quaintrelle-Portland_Oregon.html
Cassidy’s Restaurant (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d439883-Reviews-Cassidy_s_Restaurant-Portland_Oregon.html
Q Restaurant & Bar (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d11701187-Reviews-Q_Restaurant_Bar-Portland_Oregon.html
Eem (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d16667246-Reviews-Eem-Portland_Oregon.html
Tin Shed Garden Cafe (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d____-Reviews-Tin_Shed_Garden_Cafe-Portland_Oregon.html
Por Qué No Taqueria (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d____-Reviews-Por_Que_No_Taqueria-Portland_Oregon.html
Screen Door – Eastside (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d____-Reviews-Screen_Door_Eastside-Portland_Oregon.html
Lechon (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d____-Reviews-Lechon-Portland_Oregon.html
Jake’s Grill (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d461351-Reviews-Jake_s_Grill-Portland_Oregon.html
Portland City Grill (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d487540-Reviews-Portland_City_Grill-Portland_Oregon.html
Nomad PDX (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d8511397-Reviews-Nomad_PDX-Portland_Oregon.html
Eat: An Oyster Bar (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d_____-Reviews-Eat_An_Oyster_Bar-Portland_Oregon.html
Tin Shed Garden Cafe (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d_____-Reviews-Tin_Shed_Garden_Cafe-Portland_Oregon.html
Por Qué No Taqueria (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d_____-Reviews-Por_Que_No_Taqueria-Portland_Oregon.html
Screen Door – Eastside (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d_____-Reviews-Screen_Door_Eastside-Portland_Oregon.html
Lechon (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d_____-Reviews-Lechon-Portland_Oregon.html
Q Restaurant & Bar (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d11701187-Reviews-Q_Restaurant_Bar-Portland_Oregon.html
Grain and Gristle (Portland)	https://www.tripadvisor.com/Restaurant_Review-g52024-d2165897-Reviews-Grain_and_Gristle-Portland_Oregon.html
The French Room (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d493442-Reviews-The_French_Room-Dallas_Texas.html
The Woolworth (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d6518213-Reviews-The_Woolworth-Dallas_Texas.html
Pappas Bros. Steakhouse (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d1612642-Reviews-Pappas_Bros_Steakhouse-Dallas_Texas.html
Truluck’s Ocean’s Finest Seafood & Crab – Dallas	https://www.tripadvisor.com/Restaurant_Review-g55711-d2593595-Reviews-Truluck_s_Ocean_s_Finest_Seafood_Crab_-_Dallas-Dallas_Texas.html
The Capital Grille (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d10322760-Reviews-The_Capital_Grille-Dallas_Texas.html
YO Ranch Steakhouse (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d1369430-Reviews-YO_Ranch_Steakhouse-Dallas_Texas.html
Terry Black’s Barbecue (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d1482554-Reviews-Terry_Black_s_Barbeque-Dallas_Texas.html
Cane Rosso (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d3284529-Reviews-Cane_Rosso-Dallas_Texas.html
Rise Soufflé – Dallas	https://www.tripadvisor.com/Restaurant_Review-g55711-d11832763-Reviews-Rise_Souffle_-_Dallas-Dallas_Texas.html
Saint Martin’s Wine Bistro (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d1193745-Reviews-Saint_Martin_s_Wine_Bistro-Dallas_Texas.html
Otto’s Coffee & Fine Foods (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d1593764-Reviews-Otto_s_Coffee_Fine_Foods-Dallas_Texas.html
Ellie’s Restaurant & Lounge (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d1815960-Reviews-Ellie_s_Restaurant_Lounge-Dallas_Texas.html
Cafe 43 (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d2275126-Reviews-Cafe_43-Dallas_Texas.html
Maple Leaf Diner (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d3399085-Reviews-Maple_Leaf_Diner-Dallas_Texas.html
Haywire (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d23538916-Reviews-Haywire-Dallas_Texas.html
Suze (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d493458-Reviews-Suze-Dallas_Texas.html
Georgie by Curtis Stone (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d19764418-Reviews-Georgie_by_Curtis_Stone-Dallas_Texas.html
Celebration (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d465073-Reviews-Celebration-Dallas_Texas.html
Town Hearth (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d12337161-Reviews-Town_Hearth-Dallas_Texas.html
Paradiso (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d19434366-Reviews-Paradiso-Dallas_Texas.html
Ellen’s (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d3605641-Reviews-Ellen_s-Dallas_Texas.html
Cindi’s NY Deli & Restaurant (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d?_=387158-Reviews-Cindi_s_NY_Deli_Restaurant-Dallas_Texas.html
Lockhart Smokehouse (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d942103-Reviews-Lockhart_Smokehouse-Dallas_Texas.html
The Rustic (Dallas)	https://www.tripadvisor.com/Restaurant_Review-g55711-d4984058-Reviews-The_Rustic-Dallas_Texas.html
Chama Gaúcha Brazilian Steakhouse (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d10322760-Reviews-Chama_Gaucha_Brazilian_Steakhouse-San_Antonio_Texas.html
La Panaderia (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d484853-Reviews-La_Panaderia-San_Antonio_Texas.html
Boudro’s Texas Bistro (San Antonio)	https://www.tripadvisor.com/Restaurant_ Review-g60956-d18919525-Reviews-Boudro_s_Texas_Bistro-San_Antonio_Texas.html
Mi Tierra Café y Panadería (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d_____-Reviews-Mi_Tierra_Cafe_y_Panaderia-San_Antonio_Texas.html
Dough Pizzeria Napoletana (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d103249-Reviews-Dough_Pizzeria_Napoletana-San_Antonio_Texas.html
The Guenther House (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d1193745-Reviews-The_Guenther_House-San_Antonio_Texas.html
Southerleigh Fine Food & Brewery (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d103233-Reviews-Southerleigh_Fine_Food_Brewery-San_Antonio_Texas.html
The Cove (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d1119928-Reviews-The_Cove-San_Antonio_Texas.html
Smoke Shack (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d_____-Reviews-Smoke_Shack-San_Antonio_Texas.html
Magnolia Pancake Haus (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d189731-Reviews-Magnolia_Pancake_Haus-San_Antonio_Texas.html
Pinkerton’s Barbecue (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d_____-Reviews-Pinkerton_s_Barbecue-San_Antonio_Texas.html
SALSITA drinks & tacos (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d15141077-Reviews-SALSITA_drinks_tacos-San_Antonio_Texas.html
Mixtli (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d_____-Reviews-Mixtli-San_Antonio_Texas.html
Bakudan Ramen (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d_____-Reviews-Bakudan_Ramen-San_Antonio_Texas.html
Yard House (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d_____-Reviews-Yard_House-San_Antonio_Texas.html
Boudro’s Texas Bistro (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d18919525-Reviews-Boudro_s_Texas_Bistro-San_Antonio_Texas.html
Cured (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d103242-Reviews-Cured-San_Antonio_Texas.html
La Fonda on Main (San Antonio)	https://www.tripadvisor.com/Restaurant_Review-g60956-d103232-Reviews-La_Fonda_on_Main-San_Antonio_Texas.html
Odd Duck (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d6105656-Reviews-Odd_Duck-Austin_Texas.html
Revue (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d12950736-Reviews-Revue-Austin_Texas.html
Verdes Grill (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d4046769-Reviews-Verdes_Grill-Austin_Texas.html
Corner Restaurant (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d7658780-Reviews-Corner_Restaurant-Austin_Texas.html
Enoteca (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d10287377-Reviews-Enoteca-Austin_Texas.html
Trace Restaurant (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d1995561-Reviews-TRACE_Restaurant-Austin_Texas.html
Este (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d25087827-Reviews-Este-Austin_Texas.html
El Arroyo (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d437564-Reviews-El_Arroyo-Austin_Texas.html
Lenoir (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d3156921-Reviews-Lenoir-Austin_Texas.html
Frog & The Bull (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d20186695-Reviews-Frog_The_Bull-Austin_Texas.html
Bartlett’s (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d437952-Reviews-Bartlett_s-Austin_Texas.html
Uchi (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d103249-Reviews-Uchi-Austin_Texas.html
Franklin Barbecue (Austin)	https://www.tripadvisor.com/Restaurant_Review-g30196-d103230-Reviews-Franklin_Barbecue-Austin_Texas.html